Tree_ID,Date_Modif,Species_ID,Name_Botan,Name_Commo,Height_Gro,Height_Min,Height_Max,DBH_Group,DBH_Min,DBH_Max,District,Address,Street,On_Address,On_Street,Tree_Numbe,Location_D,Census_Tra,california,long_NAD83,lat_nad83
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361950.882,3765262.639
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361952.3857,3765265.184
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361967.1921,3765276.867
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361973.221,3765281.86
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361975.8121,3765282.97
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361999.2484,3765268.647
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361987.1387,3765279.853
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361954.2776,3765161.897
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361869.1001,3765188.261
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361880.7833,3765199.597
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361858.9833,3765179.37
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363037.3129,3766034.256
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363025.1693,3766023.524
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362944.1455,3765943.628
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363069.4531,3765944.771
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363076.3937,3765939.566
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363058.2328,3765950.208
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363049.4415,3765959.693
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363070.7256,3765937.368
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362944.3441,3766035.713
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362938.0182,3766040.231
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362306.723,3765431.032
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362234.7089,3765340.096
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362241.4867,3765346.027
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362245.4404,3765350.263
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362237.5331,3765358.453
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362178.2273,3765431.032
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362257.5839,3765380.481
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362250.0159,3765353.328
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362314.6547,3765350.635
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362219.5242,3765417.56
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362232.9535,3765376.345
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362783.4845,3766886.281
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362922.836,3766825.733
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362913.076,3766917.007
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362926.0893,3766923.152
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362927.1738,3766943.214
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362788.726,3766952.071
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362782.9423,3766956.951
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362791.7986,3766964.723
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362845.298,3766908.512
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362787.6416,3766913.211
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362930.7013,3766894.064
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362913.6445,3766952.531
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362911.2755,3766965.338
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362920.5803,3766956.922
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362919.4235,3766909.958
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362790.8949,3766859.893
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362801.1845,3766963.345
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362816.9216,3766878.871
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362896.267,3766851.036
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362837.6504,3766864.253
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362807.7151,3766842.508
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362865.6088,3766966.767
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362607.8611,3767258.948
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362614.236,3767263.266
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362611.974,3767278.484
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362543.2891,3767198.077
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362485.9146,3767182.037
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362527.8658,3767188.823
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362522.1078,3767190.263
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362583.8008,3767160.445
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362486.5315,3767276.839
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362620.4053,3767235.71
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362617.115,3767229.952
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362592.4379,3767250.105
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362606.2045,3767139.495
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362600.1397,3767146.738
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362562.6195,3767188.618
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362520.6684,3767146.666
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361868.708,3766764.281
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361867.296,3766733.216
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361873.2266,3766724.461
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361885.935,3766723.332
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361931.4027,3766799.582
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361861.3501,3766779.593
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361876.5034,3766772.421
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361909.42,3766713.312
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361926.2289,3766811.454
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361916.2882,3766812.9
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361926.2434,3766767.91
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361921.9635,3766772.421
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361862.4951,3766816.809
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362201.8141,3765610.782
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362177.6552,3765651.023
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362183.4132,3765640.535
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362183.2076,3765598.789
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362198.6555,3765663.559
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362208.1315,3765660.4
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362218.7921,3765697.12
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362228.663,3765706.069
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362226.4255,3765697.251
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362223.6617,3765704.358
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362231.0319,3765710.281
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362201.4193,3765718.967
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362264.6423,3765731.429
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362271.4285,3765723.82
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362293.8437,3765699.76
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362283.7661,3765669.318
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362289.8308,3765662.832
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362282.1658,3765680.605
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362242.6384,3765693.796
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362274.248,3765688.607
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361526.0032,3765268.702
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361540.2954,3765281.207
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361519.3931,3765143.109
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361536.5437,3765159.187
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361543.6898,3765165.619
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361476.4767,3765144.723
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361485.2578,3765144.137
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361491.6242,3765150.211
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361495.7221,3765154.821
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361503.5519,3765162.212
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361508.3815,3765166.602
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361500.456,3765252.266
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361525.11,3765198.67
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361532.2561,3765193.489
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361538.3303,3765198.134
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361544.9404,3765206.173
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361541.1887,3765213.855
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361535.2932,3765217.964
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361519.3931,3765177.767
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361525.646,3765182.77
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361533.328,3765188.308
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361539.5808,3765193.489
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361545.2977,3765199.027
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361512.1684,3765250.229
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361438.9994,3765228.326
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361401.2517,3765192.434
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361494.103,3765272.41
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361498.2192,3765266.236
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361535.6076,3765257.204
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361539.3807,3765263.721
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361546.927,3765270.581
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361725.0224,3766609.49
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361734.1336,3766598.949
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361708.765,3766579.833
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361731.9897,3766573.402
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361731.8112,3766651.83
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361741.8157,3766651.83
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361739.8505,3766645.22
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361749.4977,3766623.246
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361744.8528,3766629.141
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361738.2427,3766633.786
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361786.6574,3766584.478
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361775.5811,3766598.056
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361725.201,3766660.941
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361716.2683,3766656.475
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361771.6507,3766656.832
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361840.7892,3766577.332
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361844.1836,3766527.667
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361826.8543,3766530.704
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361817.2071,3766542.673
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361807.0239,3766532.49
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361794.8755,3766542.316
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361814.6119,3766523.153
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361808.711,3766525.167
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,361849.6933,3766518.005
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363571.4827,3764713.812
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363580.5022,3764721.906
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363597.7296,3764733.187
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363604.4528,3764737.42
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363589.2074,3764720.251
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363662.7706,3764716.254
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363656.998,3764723.951
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363649.8934,3764731.5
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363644.1208,3764739.344
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363584.767,3764771.02
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363594.5359,3764759.474
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363606.2291,3764751.334
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363637.0161,3764783.897
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363664.6984,3764682.581
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363648.4132,3764701.157
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363577.9583,3764688.834
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363576.3393,3764674.496
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363611.4928,3764685.828
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363414.5458,3765892.374
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363400.0627,3765870.481
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363405.4517,3765875.365
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363409.3251,3765878.733
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363414.3773,3765884.122
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363433.4074,3765834.61
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363423.8082,3765826.19
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363412.6933,3765816.591
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363405.1149,3765807.834
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363396.0209,3765800.255
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363464.5628,3765876.712
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363483.9296,3765881.933
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363411.3459,3765773.141
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363414.8825,3765776.173
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362025.6396,3764910.112
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362067.5645,3764828.369
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362104.6439,3764842.063
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362112.0175,3764848.805
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362119.602,3764853.019
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362128.2397,3764860.603
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362119.1806,3764876.404
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362143.1979,3764876.825
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362150.1503,3764882.724
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362156.0493,3764887.781
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362162.6252,3764893.885
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362149.7289,3764906.32
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362115.3885,3764969.102
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362110.9642,3764972.684
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362160.4735,3764939.186
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362136.2455,3764899.368
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362144.8834,3764907.584
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363630.5443,3763575.863
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363636.4696,3763581.788
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363673.6675,3763578.167
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363686.1765,3763583.763
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363680.2891,3763591.886
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363629.5568,3763449.785
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363596.3092,3763472.17
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363619.3521,3763466.574
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363628.5692,3763481.716
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363599.9302,3763543.932
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363565.695,3763585.08
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363570.6328,3763569.937
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363560.4281,3763562.366
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363662.1855,3763480.241
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363664.9243,3763475.396
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363689.5736,3763503.416
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363692.5231,3763496.253
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363683.8854,3763464.23
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363625.3442,3763522.81
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363629.3198,3763526.591
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363632.4799,3763528.697
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363636.4828,3763532.279
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363596.2433,3763519.006
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363581.7066,3763506.787
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363645.2133,3763474.275
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363651.955,3763466.589
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363631.5319,3763548.211
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363656,3763563.67
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363689.7844,3763536.071
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363697.7985,3763517.691
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363682.4106,3763565.987
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363686.8348,3763568.515
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363588.6589,3763585.58
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363563.3776,3763505.944
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363611.3646,3763593.101
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363667.1912,3763471.578
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363588.8528,3763512.298
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363591.0101,3763513.781
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363583.3246,3763493.421
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363698.6938,3763568.287
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363427.7319,3767379.216
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363397.0497,3767380.597
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363467.6187,3767359.733
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363455.8061,3767358.199
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363513.0763,3767289.759
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363539.9233,3767332.426
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363437.8091,3767302.463
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363424.1459,3767407.693
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363435.4577,3767330.186
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363425.6394,3767340.397
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363453.6583,3767317.392
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363479.8916,3767345.466
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363410.912,3767360.525
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363465.1642,3767299.596
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363397.0593,3767427.589
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363000.7976,3767494.451
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363009.412,3767486.961
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363017.6518,3767476.474
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362960.7969,3767486.796
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362970.6248,3767522.991
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362986.2056,3767513.163
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362943.5382,3767521.793
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363038.4612,3767497.343
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363023.8392,3767490.391
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363049.4875,3767518.916
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362954.0851,3767576.925
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363020.2436,3767507.41
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363020.8308,3767467.348
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363035.6565,3767446.631
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363041.351,3767452.424
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363055.0967,3767456.382
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363066.1423,3767442.575
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363080.5629,3767452.547
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363003.5506,3767567.758
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362981.4594,3767551.957
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363075.1935,3767537.383
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363069.2105,3767547.968
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363082.5958,3767561.941
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363025.3349,3767578.344
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363033.6191,3767570.366
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,362974.46,3767582.678
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363063.2786,3767546.025
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363920.6127,3767152.18
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363885.5286,3767159.86
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363991.3044,3767147.991
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363975.7698,3767178.188
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363968.0897,3767198.435
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363930.8347,3767246.84
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363943.3802,3767270.84
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363878.1976,3767218.748
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363968.9623,3767238.232
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,363865.4557,3767162.304
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,364701.8441,3767071.474
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,364746.0265,3767116.747
0,,0,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,364768.9357,3766980.655
